period_end,ghi,cloud_opacity,air_temp
2024-07-03T09:00:00+00:00,707,0,22
2024-07-03T10:00:00+00:00,758,0,22
2024-07-03T11:00:00+00:00,742,0,23
2024-07-03T12:00:00+00:00,660,0,23
2024-07-03T13:00:00+00:00,517,0,23
2024-07-03T14:00:00+00:00,332,0,23
2024-07-03T15:00:00+00:00,130,1,23
2024-07-03T16:00:00+00:00,5,9.3,23
2024-07-03T17:00:00+00:00,0,0,23
2024-07-03T18:00:00+00:00,0,9.7,23
2024-07-03T19:00:00+00:00,0,6.3,23
2024-07-03T20:00:00+00:00,0,0.4,23
2024-07-03T21:00:00+00:00,0,0,22
2024-07-03T22:00:00+00:00,0,0,22
2024-07-03T23:00:00+00:00,0,0,22
2024-07-04T00:00:00+00:00,0,0,21
2024-07-04T01:00:00+00:00,0,0,21
2024-07-04T02:00:00+00:00,0,0.4,21
2024-07-04T03:00:00+00:00,0,12.1,21
2024-07-04T04:00:00+00:00,0,13.6,21
2024-07-04T05:00:00+00:00,47,2.4,21
2024-07-04T06:00:00+00:00,230,1.2,21
2024-07-04T07:00:00+00:00,432,0,21
2024-07-04T08:00:00+00:00,597,0,22
2024-07-04T09:00:00+00:00,710,0,23
2024-07-04T10:00:00+00:00,758,0,23
2024-07-04T11:00:00+00:00,742,0,23
2024-07-04T12:00:00+00:00,660,0,24
2024-07-04T13:00:00+00:00,514,0,24
2024-07-04T14:00:00+00:00,327,0,24
2024-07-04T15:00:00+00:00,127,0,24
2024-07-04T16:00:00+00:00,6,0,24
2024-07-04T17:00:00+00:00,0,0,23
2024-07-04T18:00:00+00:00,0,0,23
2024-07-04T19:00:00+00:00,0,0,23
2024-07-04T20:00:00+00:00,0,0,23
2024-07-04T21:00:00+00:00,0,0,22
2024-07-04T22:00:00+00:00,0,0,22
2024-07-04T23:00:00+00:00,0,0,22
2024-07-05T00:00:00+00:00,0,0,22
2024-07-05T01:00:00+00:00,0,0,22
2024-07-05T02:00:00+00:00,0,0,21
2024-07-05T03:00:00+00:00,0,0,21
2024-07-05T04:00:00+00:00,0,0,22
2024-07-05T05:00:00+00:00,48,0.5,22
2024-07-05T06:00:00+00:00,232,2.3,22
2024-07-05T07:00:00+00:00,439,0,22
2024-07-05T08:00:00+00:00,606,0,22
2024-07-05T09:00:00+00:00,722,0,23
2024-07-05T10:00:00+00:00,775,0,24
2024-07-05T11:00:00+00:00,760,0,24
2024-07-05T12:00:00+00:00,676,0,24
2024-07-05T13:00:00+00:00,529,0,24
2024-07-05T14:00:00+00:00,340,0,24
2024-07-05T15:00:00+00:00,135,0,24
2024-07-05T16:00:00+00:00,6,0,24
2024-07-05T17:00:00+00:00,0,0,24
2024-07-05T18:00:00+00:00,0,0,24
2024-07-05T19:00:00+00:00,0,0,24
2024-07-05T20:00:00+00:00,0,0,23
2024-07-05T21:00:00+00:00,0,0,23
2024-07-05T22:00:00+00:00,0,0,22
2024-07-05T23:00:00+00:00,0,0,22
2024-07-06T00:00:00+00:00,0,0,22
2024-07-06T01:00:00+00:00,0,0,22
2024-07-06T02:00:00+00:00,0,0,21
2024-07-06T03:00:00+00:00,0,0,21
2024-07-06T04:00:00+00:00,0,0,21
2024-07-06T05:00:00+00:00,52,0.6,21
2024-07-06T06:00:00+00:00,240,2.6,21
2024-07-06T07:00:00+00:00,446,0,22
2024-07-06T08:00:00+00:00,618,0,22
2024-07-06T09:00:00+00:00,736,0,23
2024-07-06T10:00:00+00:00,788,0,24
2024-07-06T11:00:00+00:00,769,0,24
2024-07-06T12:00:00+00:00,679,0,25
2024-07-06T13:00:00+00:00,528,0,25
2024-07-06T14:00:00+00:00,336,0,25
2024-07-06T15:00:00+00:00,132,0,25
2024-07-06T16:00:00+00:00,6,0,25
2024-07-06T17:00:00+00:00,0,0,25
2024-07-06T18:00:00+00:00,0,0,24
2024-07-06T19:00:00+00:00,0,0,24
2024-07-06T20:00:00+00:00,0,0,23
2024-07-06T21:00:00+00:00,0,0,23
2024-07-06T22:00:00+00:00,0,0,22
2024-07-06T23:00:00+00:00,0,0,21
2024-07-07T00:00:00+00:00,0,0,21
2024-07-07T01:00:00+00:00,0,2.4,21
2024-07-07T02:00:00+00:00,0,0.6,21
2024-07-07T03:00:00+00:00,0,33.8,20
2024-07-07T04:00:00+00:00,0,30,20
2024-07-07T05:00:00+00:00,54,2.2,20
2024-07-07T06:00:00+00:00,250,0,20
2024-07-07T07:00:00+00:00,455,0,20
2024-07-07T08:00:00+00:00,625,0,21
2024-07-07T09:00:00+00:00,742,0,22
2024-07-07T10:00:00+00:00,796,0,23
2024-07-07T11:00:00+00:00,781,0,23
2024-07-07T12:00:00+00:00,696,0,24
2024-07-07T13:00:00+00:00,542,0,24
2024-07-07T14:00:00+00:00,349,0,24
2024-07-07T15:00:00+00:00,139,0,24
2024-07-07T16:00:00+00:00,7,3.3,24
2024-07-07T17:00:00+00:00,0,3.9,24
2024-07-07T18:00:00+00:00,0,18.2,24
2024-07-07T19:00:00+00:00,0,32.9,23
2024-07-07T20:00:00+00:00,0,29.7,22
2024-07-07T21:00:00+00:00,0,19.6,22
2024-07-07T22:00:00+00:00,0,20.1,22
2024-07-07T23:00:00+00:00,0,5.5,21
2024-07-08T00:00:00+00:00,0,1.9,21
2024-07-08T01:00:00+00:00,0,0.9,21
2024-07-08T02:00:00+00:00,0,19.6,21
2024-07-08T03:00:00+00:00,0,6.2,21
2024-07-08T04:00:00+00:00,0,28.9,21
2024-07-08T05:00:00+00:00,46,14.6,21
2024-07-08T06:00:00+00:00,223,5.5,21
2024-07-08T07:00:00+00:00,441,0.2,21
2024-07-08T08:00:00+00:00,612,0,22
2024-07-08T09:00:00+00:00,730,0,22
2024-07-08T10:00:00+00:00,784,0,23
2024-07-08T11:00:00+00:00,768,0,23
2024-07-08T12:00:00+00:00,685,0,24
2024-07-08T13:00:00+00:00,534,0.1,24
2024-07-08T14:00:00+00:00,336,1.8,24
2024-07-08T15:00:00+00:00,131,1.8,24
2024-07-08T16:00:00+00:00,7,0,24
2024-07-08T17:00:00+00:00,0,0,23
2024-07-08T18:00:00+00:00,0,0,23
2024-07-08T19:00:00+00:00,0,0,22
2024-07-08T20:00:00+00:00,0,0,22
2024-07-08T21:00:00+00:00,0,0,22
2024-07-08T22:00:00+00:00,0,0,21
2024-07-08T23:00:00+00:00,0,0,21
2024-07-09T00:00:00+00:00,0,0,21
2024-07-09T01:00:00+00:00,0,0,21
2024-07-09T02:00:00+00:00,0,0,21
2024-07-09T03:00:00+00:00,0,0.4,21
2024-07-09T04:00:00+00:00,0,0,21
2024-07-09T05:00:00+00:00,44,2.8,21
2024-07-09T06:00:00+00:00,205,11.8,21
2024-07-09T07:00:00+00:00,422,3.4,21
2024-07-09T08:00:00+00:00,607,0,22
2024-07-09T09:00:00+00:00,722,0,23
2024-07-09T10:00:00+00:00,764,0,23
2024-07-09T11:00:00+00:00,750,0,24
2024-07-09T12:00:00+00:00,667,0,24
2024-07-09T13:00:00+00:00,509,0,25
2024-07-09T14:00:00+00:00,317,0,25
2024-07-09T15:00:00+00:00,120,0.3,25
2024-07-09T16:00:00+00:00,6,0,25
2024-07-09T17:00:00+00:00,0,0,25
2024-07-09T18:00:00+00:00,0,0,24
2024-07-09T19:00:00+00:00,0,0,24
2024-07-09T20:00:00+00:00,0,0,23
2024-07-09T21:00:00+00:00,0,0,22
2024-07-09T22:00:00+00:00,0,0,22
2024-07-09T23:00:00+00:00,0,0,21
2024-07-10T00:00:00+00:00,0,0,21
2024-07-10T01:00:00+00:00,0,0,21
2024-07-10T02:00:00+00:00,0,0,20
2024-07-10T03:00:00+00:00,0,0,20
2024-07-10T04:00:00+00:00,0,0,20
2024-07-10T05:00:00+00:00,47,0.2,20
2024-07-10T06:00:00+00:00,228,4,19
2024-07-10T07:00:00+00:00,447,0,19
2024-07-10T08:00:00+00:00,620,0,20
2024-07-10T09:00:00+00:00,740,0,21
2024-07-10T10:00:00+00:00,796,0,22
2024-07-10T11:00:00+00:00,782,0,23
2024-07-10T12:00:00+00:00,697,0,24
2024-07-10T13:00:00+00:00,546,0,24
2024-07-10T14:00:00+00:00,354,0,24
2024-07-10T15:00:00+00:00,145,0,24
2024-07-10T16:00:00+00:00,8,0,24
2024-07-10T17:00:00+00:00,0,0,24
2024-07-10T18:00:00+00:00,0,0,23
2024-07-10T19:00:00+00:00,0,0,23
2024-07-10T20:00:00+00:00,0,0,22
2024-07-10T21:00:00+00:00,0,0,22
2024-07-10T22:00:00+00:00,0,0,21
2024-07-10T23:00:00+00:00,0,0,21
2024-07-11T00:00:00+00:00,0,0,20
2024-07-11T01:00:00+00:00,0,0,20
2024-07-11T02:00:00+00:00,0,0,20
2024-07-11T03:00:00+00:00,0,0,20
2024-07-11T04:00:00+00:00,0,0,20
2024-07-11T05:00:00+00:00,50,0,20
2024-07-11T06:00:00+00:00,241,0,20
2024-07-11T07:00:00+00:00,447,0,20
2024-07-11T08:00:00+00:00,619,0,20
2024-07-11T09:00:00+00:00,737,0,21
2024-07-11T10:00:00+00:00,791,0,22
2024-07-11T11:00:00+00:00,775,0,22
2024-07-11T12:00:00+00:00,689,0,23
2024-07-11T13:00:00+00:00,541,0,23
2024-07-11T14:00:00+00:00,352,0,23
2024-07-11T15:00:00+00:00,144,0,24
2024-07-11T16:00:00+00:00,8,0,24
2024-07-11T17:00:00+00:00,0,0,24
2024-07-11T18:00:00+00:00,0,0,23
2024-07-11T19:00:00+00:00,0,0,23
2024-07-11T20:00:00+00:00,0,0,23
2024-07-11T21:00:00+00:00,0,0,22
2024-07-11T22:00:00+00:00,0,0,22
2024-07-11T23:00:00+00:00,0,0,22
2024-07-12T00:00:00+00:00,0,0,22
2024-07-12T01:00:00+00:00,0,0,22
2024-07-12T02:00:00+00:00,0,0,21
2024-07-12T03:00:00+00:00,0,0,22
2024-07-12T04:00:00+00:00,0,0,22
2024-07-12T05:00:00+00:00,52,2.8,22
2024-07-12T06:00:00+00:00,244,0,22
2024-07-12T07:00:00+00:00,447,0,22
2024-07-12T08:00:00+00:00,615,0,22
2024-07-12T09:00:00+00:00,731,0,23
2024-07-12T10:00:00+00:00,775,1.2,24
2024-07-12T11:00:00+00:00,760,1.1,24
2024-07-12T12:00:00+00:00,682,0,25
2024-07-12T13:00:00+00:00,524,0,25
2024-07-12T14:00:00+00:00,333,0,24
2024-07-12T15:00:00+00:00,131,0,24
2024-07-12T16:00:00+00:00,7,0.4,24
2024-07-12T17:00:00+00:00,0,0.1,24
2024-07-12T18:00:00+00:00,0,0.7,24
2024-07-12T19:00:00+00:00,0,0,23
2024-07-12T20:00:00+00:00,0,0,23
2024-07-12T21:00:00+00:00,0,0,23
2024-07-12T22:00:00+00:00,0,11.5,22
2024-07-12T23:00:00+00:00,0,4.1,22
2024-07-13T00:00:00+00:00,0,0,22
2024-07-13T01:00:00+00:00,0,0,22
2024-07-13T02:00:00+00:00,0,0,22
2024-07-13T03:00:00+00:00,0,0,22
2024-07-13T04:00:00+00:00,0,0,22
2024-07-13T05:00:00+00:00,49,0,22
2024-07-13T06:00:00+00:00,235,0.2,22
2024-07-13T07:00:00+00:00,417,4.8,22
2024-07-13T08:00:00+00:00,606,0,22
2024-07-13T09:00:00+00:00,725,0,23
2024-07-13T10:00:00+00:00,780,0,24
2024-07-13T11:00:00+00:00,764,0,24
2024-07-13T12:00:00+00:00,680,0,24
2024-07-13T13:00:00+00:00,532,0,24
2024-07-13T14:00:00+00:00,346,0,24
2024-07-13T15:00:00+00:00,143,0,24
2024-07-13T16:00:00+00:00,8,0,24
2024-07-13T17:00:00+00:00,0,0,24
2024-07-13T18:00:00+00:00,0,0,24
2024-07-13T19:00:00+00:00,0,0,23
2024-07-13T20:00:00+00:00,0,0,23
2024-07-13T21:00:00+00:00,0,0,23
2024-07-13T22:00:00+00:00,0,0,23
2024-07-13T23:00:00+00:00,0,0,22
2024-07-14T00:00:00+00:00,0,0,22
2024-07-14T01:00:00+00:00,0,0,22
2024-07-14T02:00:00+00:00,0,0,22
2024-07-14T03:00:00+00:00,0,0,22
2024-07-14T04:00:00+00:00,0,0,22
2024-07-14T05:00:00+00:00,55,0,22
2024-07-14T06:00:00+00:00,252,0,22
2024-07-14T07:00:00+00:00,456,0,22
2024-07-14T08:00:00+00:00,626,0,23
2024-07-14T09:00:00+00:00,742,0,23
2024-07-14T10:00:00+00:00,790,0,24
2024-07-14T11:00:00+00:00,772,0,24
2024-07-14T12:00:00+00:00,687,0,24
2024-07-14T13:00:00+00:00,537,0,24
2024-07-14T14:00:00+00:00,348,0,25
2024-07-14T15:00:00+00:00,142,0,25
2024-07-14T16:00:00+00:00,8,0,24
2024-07-14T17:00:00+00:00,0,0,24
2024-07-14T18:00:00+00:00,0,0,23
2024-07-14T19:00:00+00:00,0,0,23
2024-07-14T20:00:00+00:00,0,0,23
2024-07-14T21:00:00+00:00,0,0,23
2024-07-14T22:00:00+00:00,0,0,23
2024-07-14T23:00:00+00:00,0,0,23
2024-07-15T00:00:00+00:00,0,0,23
2024-07-15T01:00:00+00:00,0,0,22
2024-07-15T02:00:00+00:00,0,0,22
2024-07-15T03:00:00+00:00,0,0,22
2024-07-15T04:00:00+00:00,0,1.2,22
2024-07-15T05:00:00+00:00,53,5,22
2024-07-15T06:00:00+00:00,247,1.7,22
2024-07-15T07:00:00+00:00,452,0,22
2024-07-15T08:00:00+00:00,622,0,23
2024-07-15T09:00:00+00:00,739,0,23
2024-07-15T10:00:00+00:00,792,0,24
2024-07-15T11:00:00+00:00,776,0,25
2024-07-15T12:00:00+00:00,692,0,25
2024-07-15T13:00:00+00:00,543,0,25
2024-07-15T14:00:00+00:00,353,0,25
2024-07-15T15:00:00+00:00,146,0,25
2024-07-15T16:00:00+00:00,9,0,25
2024-07-15T17:00:00+00:00,0,0,24
2024-07-15T18:00:00+00:00,0,0,24
2024-07-15T19:00:00+00:00,0,0,24
2024-07-15T20:00:00+00:00,0,0,23
2024-07-15T21:00:00+00:00,0,0,23
2024-07-15T22:00:00+00:00,0,0,23
2024-07-15T23:00:00+00:00,0,0,23
2024-07-16T00:00:00+00:00,0,0,22
2024-07-16T01:00:00+00:00,0,0,22
2024-07-16T02:00:00+00:00,0,0,22
2024-07-16T03:00:00+00:00,0,0,22
2024-07-16T04:00:00+00:00,0,0.4,23
2024-07-16T05:00:00+00:00,50,0.8,22
2024-07-16T06:00:00+00:00,237,3.2,22
2024-07-16T07:00:00+00:00,442,0,22
2024-07-16T08:00:00+00:00,611,0,23
2024-07-16T09:00:00+00:00,728,0,23
2024-07-16T10:00:00+00:00,779,0,24
2024-07-16T11:00:00+00:00,765,0,25
2024-07-16T12:00:00+00:00,682,0,25
2024-07-16T13:00:00+00:00,536,0,25
2024-07-16T14:00:00+00:00,347,0,25
2024-07-16T15:00:00+00:00,142,0,25
2024-07-16T16:00:00+00:00,9,0,25
2024-07-16T17:00:00+00:00,0,0,25
2024-07-16T18:00:00+00:00,0,0,24
2024-07-16T19:00:00+00:00,0,0,24
2024-07-16T20:00:00+00:00,0,0,24
2024-07-16T21:00:00+00:00,0,0,23
2024-07-16T22:00:00+00:00,0,0,22
2024-07-16T23:00:00+00:00,0,0,22
2024-07-17T00:00:00+00:00,0,0,22
2024-07-17T01:00:00+00:00,0,0,21
2024-07-17T02:00:00+00:00,0,0,21
2024-07-17T03:00:00+00:00,0,0,21
2024-07-17T04:00:00+00:00,0,0,21
2024-07-17T05:00:00+00:00,49,0,21
2024-07-17T06:00:00+00:00,239,0,21
2024-07-17T07:00:00+00:00,449,0,21
2024-07-17T08:00:00+00:00,621,0,22
2024-07-17T09:00:00+00:00,740,0,23
2024-07-17T10:00:00+00:00,794,0,24
2024-07-17T11:00:00+00:00,778,0,24
2024-07-17T12:00:00+00:00,692,0,24
2024-07-17T13:00:00+00:00,531,0,25
2024-07-17T14:00:00+00:00,340,0,25
2024-07-17T15:00:00+00:00,137,0,25
2024-07-17T16:00:00+00:00,8,0,25
2024-07-17T17:00:00+00:00,0,0,24
2024-07-17T18:00:00+00:00,0,0,24
2024-07-17T19:00:00+00:00,0,0,24
2024-07-17T20:00:00+00:00,0,0,24
2024-07-17T21:00:00+00:00,0,0,23
2024-07-17T22:00:00+00:00,0,0.7,23
2024-07-17T23:00:00+00:00,0,0,22
2024-07-18T00:00:00+00:00,0,0,22
2024-07-18T01:00:00+00:00,0,0,22
2024-07-18T02:00:00+00:00,0,0,21
2024-07-18T03:00:00+00:00,0,0,22
2024-07-18T04:00:00+00:00,0,0.6,22
2024-07-18T05:00:00+00:00,54,0,22
2024-07-18T06:00:00+00:00,250,0,21
2024-07-18T07:00:00+00:00,451,0,22
2024-07-18T08:00:00+00:00,619,0,22
2024-07-18T09:00:00+00:00,735,0,23
2024-07-18T10:00:00+00:00,788,0,24
2024-07-18T11:00:00+00:00,755,2.3,24
2024-07-18T12:00:00+00:00,516,25,24
2024-07-18T13:00:00+00:00,327,38.6,25
2024-07-18T14:00:00+00:00,202,39.7,25
2024-07-18T15:00:00+00:00,116,17.2,25
2024-07-18T16:00:00+00:00,6,27.7,25
2024-07-18T17:00:00+00:00,0,46.7,24
2024-07-18T18:00:00+00:00,0,35.6,24
2024-07-18T19:00:00+00:00,0,11.7,24
2024-07-18T20:00:00+00:00,0,0,23
2024-07-18T21:00:00+00:00,0,0,23
2024-07-18T22:00:00+00:00,0,0,22
2024-07-18T23:00:00+00:00,0,0,22
2024-07-19T00:00:00+00:00,0,0,22
2024-07-19T01:00:00+00:00,0,0,22
2024-07-19T02:00:00+00:00,0,0,21
2024-07-19T03:00:00+00:00,0,0,22
2024-07-19T04:00:00+00:00,0,0.4,22
2024-07-19T05:00:00+00:00,51,0.3,22
2024-07-19T06:00:00+00:00,245,0,22
2024-07-19T07:00:00+00:00,450,0,22
2024-07-19T08:00:00+00:00,623,0,22
2024-07-19T09:00:00+00:00,742,0,23
2024-07-19T10:00:00+00:00,794,0,24
2024-07-19T11:00:00+00:00,777,0,24
2024-07-19T12:00:00+00:00,690,0,24
2024-07-19T13:00:00+00:00,536,0,24
2024-07-19T14:00:00+00:00,343,0,24
2024-07-19T15:00:00+00:00,137,0,25
2024-07-19T16:00:00+00:00,8,0,25
2024-07-19T17:00:00+00:00,0,0,25
2024-07-19T18:00:00+00:00,0,0,24
2024-07-19T19:00:00+00:00,0,0,24
2024-07-19T20:00:00+00:00,0,0,23
2024-07-19T21:00:00+00:00,0,0,23
2024-07-19T22:00:00+00:00,0,0,23
2024-07-19T23:00:00+00:00,0,0,23
2024-07-20T00:00:00+00:00,0,0,22
2024-07-20T01:00:00+00:00,0,0,22
2024-07-20T02:00:00+00:00,0,0,22
2024-07-20T03:00:00+00:00,0,0,22
2024-07-20T04:00:00+00:00,0,1.2,22
2024-07-20T05:00:00+00:00,47,7.5,22
2024-07-20T06:00:00+00:00,235,0,22
2024-07-20T07:00:00+00:00,450,0,22
2024-07-20T08:00:00+00:00,624,0,23
2024-07-20T09:00:00+00:00,744,0,23
2024-07-20T10:00:00+00:00,800,0,24
2024-07-20T11:00:00+00:00,787,0,24
2024-07-20T12:00:00+00:00,704,0,24
2024-07-20T13:00:00+00:00,559,0,25
2024-07-20T14:00:00+00:00,367,0,25
2024-07-20T15:00:00+00:00,154,0,25
2024-07-20T16:00:00+00:00,10,0,25
2024-07-20T17:00:00+00:00,0,0,24
2024-07-20T18:00:00+00:00,0,0,24
2024-07-20T19:00:00+00:00,0,0,24
2024-07-20T20:00:00+00:00,0,0,23
2024-07-20T21:00:00+00:00,0,0,23
2024-07-20T22:00:00+00:00,0,0,23
2024-07-20T23:00:00+00:00,0,0,23
2024-07-21T00:00:00+00:00,0,0,23
2024-07-21T01:00:00+00:00,0,0,23
2024-07-21T02:00:00+00:00,0,0,23
2024-07-21T03:00:00+00:00,0,0,23
2024-07-21T04:00:00+00:00,0,0,23
2024-07-21T05:00:00+00:00,52,0,23
2024-07-21T06:00:00+00:00,245,0,23
2024-07-21T07:00:00+00:00,454,0,23
2024-07-21T08:00:00+00:00,627,0,23
2024-07-21T09:00:00+00:00,747,0,24
2024-07-21T10:00:00+00:00,804,0,24
2024-07-21T11:00:00+00:00,790,0,25
2024-07-21T12:00:00+00:00,705,0,25
2024-07-21T13:00:00+00:00,555,0,25
2024-07-21T14:00:00+00:00,361,0,25
2024-07-21T15:00:00+00:00,151,0,25
2024-07-21T16:00:00+00:00,10,0,25
2024-07-21T17:00:00+00:00,0,0,25
2024-07-21T18:00:00+00:00,0,0,25
2024-07-21T19:00:00+00:00,0,0,25
2024-07-21T20:00:00+00:00,0,0,24
2024-07-21T21:00:00+00:00,0,0,24
2024-07-21T22:00:00+00:00,0,0,23
2024-07-21T23:00:00+00:00,0,0,23
2024-07-22T00:00:00+00:00,0,0,23
2024-07-22T01:00:00+00:00,0,0,23
2024-07-22T02:00:00+00:00,0,0,22
2024-07-22T03:00:00+00:00,0,0,22
2024-07-22T04:00:00+00:00,0,0.1,22
2024-07-22T05:00:00+00:00,49,0,22
2024-07-22T06:00:00+00:00,233,1.7,22
2024-07-22T07:00:00+00:00,445,0,22
2024-07-22T08:00:00+00:00,619,0,23
2024-07-22T09:00:00+00:00,738,0,24
2024-07-22T10:00:00+00:00,793,0,24
2024-07-22T11:00:00+00:00,780,0,25
2024-07-22T12:00:00+00:00,695,0,25
2024-07-22T13:00:00+00:00,537,0,25
2024-07-22T14:00:00+00:00,346,0,25
2024-07-22T15:00:00+00:00,141,0,25
2024-07-22T16:00:00+00:00,9,0,25
2024-07-22T17:00:00+00:00,0,0,25
2024-07-22T18:00:00+00:00,0,0,24
2024-07-22T19:00:00+00:00,0,0,24
2024-07-22T20:00:00+00:00,0,0,24
2024-07-22T21:00:00+00:00,0,0,23
2024-07-22T22:00:00+00:00,0,0,23
2024-07-22T23:00:00+00:00,0,0,22
2024-07-23T00:00:00+00:00,0,0,22
2024-07-23T01:00:00+00:00,0,0,22
2024-07-23T02:00:00+00:00,0,0,22
2024-07-23T03:00:00+00:00,0,0,22
2024-07-23T04:00:00+00:00,0,0,22
2024-07-23T05:00:00+00:00,54,0,22
2024-07-23T06:00:00+00:00,250,0,22
2024-07-23T07:00:00+00:00,459,0,22
2024-07-23T08:00:00+00:00,633,0,22
2024-07-23T09:00:00+00:00,754,0,24
2024-07-23T10:00:00+00:00,809,0,24
2024-07-23T11:00:00+00:00,793,0,25
2024-07-23T12:00:00+00:00,705,0,25
2024-07-23T13:00:00+00:00,555,0,26
2024-07-23T14:00:00+00:00,359,0,26
2024-07-23T15:00:00+00:00,148,0,26
2024-07-23T16:00:00+00:00,10,0,26
2024-07-23T17:00:00+00:00,0,0,25
2024-07-23T18:00:00+00:00,0,0,25
2024-07-23T19:00:00+00:00,0,0,25
2024-07-23T20:00:00+00:00,0,0,24
2024-07-23T21:00:00+00:00,0,0,24
2024-07-23T22:00:00+00:00,0,0,23
2024-07-23T23:00:00+00:00,0,0,22
2024-07-24T00:00:00+00:00,0,0,22
2024-07-24T01:00:00+00:00,0,0,21
2024-07-24T02:00:00+00:00,0,0,21
2024-07-24T03:00:00+00:00,0,0,21
2024-07-24T04:00:00+00:00,0,0,21
2024-07-24T05:00:00+00:00,52,0,21
2024-07-24T06:00:00+00:00,246,0,21
2024-07-24T07:00:00+00:00,455,0,21
2024-07-24T08:00:00+00:00,630,0,22
2024-07-24T09:00:00+00:00,751,0,22
2024-07-24T10:00:00+00:00,812,0,23
2024-07-24T11:00:00+00:00,800,0,24
2024-07-24T12:00:00+00:00,714,0,24
2024-07-24T13:00:00+00:00,552,0,25
2024-07-24T14:00:00+00:00,356,0,25
2024-07-24T15:00:00+00:00,147,0,25
2024-07-24T16:00:00+00:00,10,0,25
2024-07-24T17:00:00+00:00,0,0,25
2024-07-24T18:00:00+00:00,0,0,24
2024-07-24T19:00:00+00:00,0,0,24
2024-07-24T20:00:00+00:00,0,0,23
2024-07-24T21:00:00+00:00,0,0,23
2024-07-24T22:00:00+00:00,0,0,23
2024-07-24T23:00:00+00:00,0,0,22
2024-07-25T00:00:00+00:00,0,0,22
2024-07-25T01:00:00+00:00,0,0,22
2024-07-25T02:00:00+00:00,0,0,22
2024-07-25T03:00:00+00:00,0,0,22
2024-07-25T04:00:00+00:00,0,0,23
2024-07-25T05:00:00+00:00,49,0.8,23
2024-07-25T06:00:00+00:00,237,1.4,23
2024-07-25T07:00:00+00:00,456,0.1,22
2024-07-25T08:00:00+00:00,635,0,23
2024-07-25T09:00:00+00:00,758,0,23
2024-07-25T10:00:00+00:00,817,0,24
2024-07-25T11:00:00+00:00,804,0,25
2024-07-25T12:00:00+00:00,719,0,25
2024-07-25T13:00:00+00:00,565,0,25
2024-07-25T14:00:00+00:00,368,0,25
2024-07-25T15:00:00+00:00,154,0,25
2024-07-25T16:00:00+00:00,11,0,25
2024-07-25T17:00:00+00:00,0,0,25
2024-07-25T18:00:00+00:00,0,0,24
2024-07-25T19:00:00+00:00,0,0,24
2024-07-25T20:00:00+00:00,0,0,24
2024-07-25T21:00:00+00:00,0,0,23
2024-07-25T22:00:00+00:00,0,0,23
2024-07-25T23:00:00+00:00,0,0,23
2024-07-26T00:00:00+00:00,0,0,23
2024-07-26T01:00:00+00:00,0,0,23
2024-07-26T02:00:00+00:00,0,0,23
2024-07-26T03:00:00+00:00,0,0,22
2024-07-26T04:00:00+00:00,0,0,22
2024-07-26T05:00:00+00:00,54,0.5,22
2024-07-26T06:00:00+00:00,252,0.5,22
2024-07-26T07:00:00+00:00,466,0,22
2024-07-26T08:00:00+00:00,643,0,23
2024-07-26T09:00:00+00:00,766,0,24
2024-07-26T10:00:00+00:00,819,0,25
2024-07-26T11:00:00+00:00,803,0,25
2024-07-26T12:00:00+00:00,716,0,25
2024-07-26T13:00:00+00:00,558,0,26
2024-07-26T14:00:00+00:00,360,0,26
2024-07-26T15:00:00+00:00,148,0,26
2024-07-26T16:00:00+00:00,10,0,26
2024-07-26T17:00:00+00:00,0,0,26
2024-07-26T18:00:00+00:00,0,0,25
2024-07-26T19:00:00+00:00,0,0,25
2024-07-26T20:00:00+00:00,0,0,24
2024-07-26T21:00:00+00:00,0,0,24
2024-07-26T22:00:00+00:00,0,0,23
2024-07-26T23:00:00+00:00,0,0,23
2024-07-27T00:00:00+00:00,0,0,22
2024-07-27T01:00:00+00:00,0,0,22
2024-07-27T02:00:00+00:00,0,0,22
2024-07-27T03:00:00+00:00,0,0,22
2024-07-27T04:00:00+00:00,0,0,22
2024-07-27T05:00:00+00:00,49,0.5,22
2024-07-27T06:00:00+00:00,233,2.6,21
2024-07-27T07:00:00+00:00,458,0,21
2024-07-27T08:00:00+00:00,638,0,22
2024-07-27T09:00:00+00:00,761,0,23
2024-07-27T10:00:00+00:00,819,0,24
2024-07-27T11:00:00+00:00,808,0,24
2024-07-27T12:00:00+00:00,722,0,25
2024-07-27T13:00:00+00:00,564,0,25
2024-07-27T14:00:00+00:00,367,0,25
2024-07-27T15:00:00+00:00,153,0,25
2024-07-27T16:00:00+00:00,11,0,26
2024-07-27T17:00:00+00:00,0,0,25
2024-07-27T18:00:00+00:00,0,0,25
2024-07-27T19:00:00+00:00,0,0,24
2024-07-27T20:00:00+00:00,0,0,24
2024-07-27T21:00:00+00:00,0,0,23
2024-07-27T22:00:00+00:00,0,0,23
2024-07-27T23:00:00+00:00,0,0,23
2024-07-28T00:00:00+00:00,0,0,23
2024-07-28T01:00:00+00:00,0,0,23
2024-07-28T02:00:00+00:00,0,0,22
2024-07-28T03:00:00+00:00,0,0,22
2024-07-28T04:00:00+00:00,0,0,23
2024-07-28T05:00:00+00:00,54,0.5,23
2024-07-28T06:00:00+00:00,244,2.9,22
2024-07-28T07:00:00+00:00,455,0,23
2024-07-28T08:00:00+00:00,632,0,23
